 -0.470000505        0.153315172        0.246919438    
 -0.460000515        0.158982217        0.241449714    
 -0.450000525        0.164948136        0.234968826    
 -0.440000534        0.171232522        0.227840081    
 -0.430000544        0.177856460        0.220426530    
 -0.420000553        0.184842482        0.213086173    
 -0.410000563        0.192214862        0.206166521    
 -0.400000572        0.199999541        0.200000316    
 -0.390000582        0.208224401        0.194900885    
 -0.380000591        0.216919214        0.191159010    
 -0.370000601        0.226115882        0.189039528    
 -0.360000610        0.235848427        0.188778311    
 -0.350000620        0.246153176        0.190580234    
 -0.340000629        0.257068694        0.194617525    
 -0.330000639        0.268635899        0.201027736    
 -0.320000648        0.280898064        0.209913790    
 -0.310000658        0.293900669        0.221342564    
 -0.300000668        0.307691365        0.235345498    
 -0.290000677        0.322319686        0.251918465    
 -0.280000687        0.337836742        0.271022648    
 -0.270000696        0.354294658        0.292585671    
 -0.260000706        0.371745944        0.316502959    
 -0.250000715        0.390242517        0.342639238    
 -0.240000710        0.409834623        0.370830625    
 -0.230000705        0.430568993        0.400887012    
 -0.220000699        0.452487111        0.432593703    
 -0.210000694        0.475622594        0.465715349    
 -0.200000688        0.499998271        0.499997497    
 -0.190000683        0.525622368        0.535170376    
 -0.180000678        0.552484334        0.570951164    
 -0.170000672        0.580549598        0.607047260    
 -0.160000667        0.609754086        0.643160105    
 -0.150000662        0.639997959        0.678987384    
 -0.140000656        0.671138823        0.714226067    
 -0.130000651        0.702985644        0.748576522    
 -0.120000653        0.735291958        0.781744897    
 -0.110000655        0.767752230        0.813445926    
 -0.100000657        0.799997866        0.843405604    
  -9.00006592E-02    0.831598759        0.871364176    
  -8.00006613E-02    0.862066925        0.897078693    
  -7.00006634E-02    0.890866756        0.920325339    
  -6.00006655E-02    0.917429566        0.940900862    
  -5.00006676E-02    0.941174984        0.958625853    
  -4.00006697E-02    0.961537182        0.973345041    
  -3.00006699E-02    0.977994144        0.984929025    
  -2.00006701E-02    0.990098298        0.993277133    
  -1.00006703E-02    0.997505963        0.998315454    
  -6.70552254E-07     1.00000000         1.00000012    
   9.99932922E-03    0.997506559        0.998315930    
   1.99993290E-02    0.990099728        0.993278027    
   2.99993288E-02    0.977996111        0.984930813    
   3.99993286E-02    0.961539686        0.973346949    
   4.99993265E-02    0.941177964        0.958628356    
   5.99993244E-02    0.917432845        0.940903604    
   6.99993223E-02    0.890870452        0.920328200    
   7.99993202E-02    0.862071037        0.897082150    
   8.99993181E-02    0.831602991        0.871367693    
   9.99993160E-02    0.800002217        0.843409479    
  0.109999314        0.767756581        0.813450158    
  0.119999312        0.735296369        0.781749308    
  0.129999310        0.702989936        0.748580992    
  0.139999315        0.671143055        0.714230537    
  0.149999321        0.640002072        0.678992033    
  0.159999326        0.609758079        0.643164933    
  0.169999331        0.580553412        0.607052147    
  0.179999337        0.552488029        0.570955932    
  0.189999342        0.525625944        0.535175025    
  0.199999347        0.500001669        0.500002325    
  0.209999353        0.475625783        0.465719998    
  0.219999358        0.452490151        0.432598084    
  0.229999363        0.430571884        0.400891006    
  0.239999369        0.409837335        0.370834559    
  0.249999374        0.390245110        0.342642993    
  0.259999365        0.371748358        0.316506356    
  0.269999355        0.354296923        0.292588830    
  0.279999346        0.337838858        0.271025419    
  0.289999336        0.322321713        0.251920968    
  0.299999326        0.307693273        0.235347599    
  0.309999317        0.293902457        0.221344307    
  0.319999307        0.280899733        0.209915191    
  0.329999298        0.268637508        0.201028824    
  0.339999288        0.257070214        0.194618240    
  0.349999279        0.246154591        0.190580606    
  0.359999269        0.235849813        0.188778415    
  0.369999260        0.226117149        0.189039379    
  0.379999250        0.216920406        0.191158623    
  0.389999241        0.208225533        0.194900259    
  0.399999231        0.200000614        0.199999511    
  0.409999222        0.192215875        0.206165671    
  0.419999212        0.184843466        0.213085204    
  0.429999202        0.177857369        0.220425546    
  0.439999193        0.171233401        0.227839187    
  0.449999183        0.164948940        0.234967977    
  0.459999174        0.158982977        0.241448998    
  0.469999164        0.153315917        0.246918768    
  0.479999155        0.147929445        0.251020342    
  0.489999145        0.142806575        0.253408223    
  0.499999136        0.137931436        0.253755659    
  0.509999156        0.133289278        0.251760721    
  0.519999146        0.128866345        0.247154102    
  0.529999137        0.124649778        0.239704847    
  0.539999127        0.120627612        0.229228482    
  0.549999118        0.116788663        0.215593264    
  0.559999108        0.113122486        0.198727965    
  0.569999099        0.109619386        0.178627670    
  0.579999089        0.106270231        0.155360892    
  0.589999080        0.103066511        0.129075289    
  0.599999070        0.100000277        0.100002900    
  0.609999061         9.70640928E-02     6.84651881E-02
  0.619999051         9.42509696E-02     3.48766111E-02
  0.629999042         9.15543810E-02    -2.52227881E-04
  0.639999032         8.89682174E-02    -3.63132134E-02
  0.649999022         8.64867195E-02    -7.26005211E-02
  0.659999013         8.41045156E-02   -0.108311661    
  0.669999003         8.18165466E-02   -0.142550185    
  0.679998994         7.96180591E-02   -0.174332559    
  0.689998984         7.75045678E-02   -0.202592328    
  0.699998975         7.54719004E-02   -0.226194277    
  0.709998965         7.35160932E-02   -0.243942931    
  0.719998956         7.16334283E-02   -0.254601955    
  0.729998946         6.98203966E-02   -0.256910920    
  0.739998937         6.80737048E-02   -0.249609843    
  0.749998927         6.63902164E-02   -0.231464237    
  0.759998918         6.47670105E-02   -0.201300368    
  0.769998908         6.32013083E-02   -0.158037230    
  0.779998899         6.16904795E-02   -0.100731492    
  0.789998889         6.02320544E-02    -2.86224857E-02
  0.799998879         5.88236861E-02     5.88127412E-02
  0.809998870         5.74631579E-02    0.161800429    
  0.819998860         5.61483763E-02    0.280203134    
  0.829998851         5.48773557E-02    0.413444132    
  0.839998841         5.36482073E-02    0.560426593    
  0.849998832         5.24591543E-02    0.719439507    
  0.859998822         5.13084941E-02    0.888060927    
  0.869998813         5.01946360E-02     1.06304240    
  0.879998803         4.91160415E-02     1.24019229    
  0.889998794         4.80712689E-02     1.41424155    
  0.899998784         4.70589474E-02     1.57870257    
  0.909998775         4.60777581E-02     1.72570336    
  0.919998765         4.51264717E-02     1.84583330    
  0.929998755         4.42038924E-02     1.92794061    
  0.939998746         4.33089025E-02     1.95895231    
  0.949998736         4.24404293E-02     1.92364085    
  0.959998727         4.15974446E-02     1.80440795    
  0.969998717         4.07789797E-02     1.58102369    
  0.979998708         3.99841070E-02     1.23037148    
  0.989998698         3.92119400E-02    0.726147652    
  0.999998689         3.84616330E-02     3.85651514E-02
